xcentre,ycentre,zcentre,cut_gc,zmin_gc,oretype_gc,cus_gc,mot_gc
3500.00000000,10030.00000000,2727.50000000,0.19825300,0,10,0.12907800,0.02527300
3520.00000000,10030.00000000,2727.50000000,0.82759100,0,10,0.74673900,0.02237400
3500.00000000,10010.00000000,2742.50000000,0.81462900,0,10,0.64438100,0.01694400
3520.00000000,10010.00000000,2742.50000000,0.70226200,0,10,0.62665400,0.02405600
3500.00000000,10030.00000000,2742.50000000,0.56216200,2,33,0.29654300,0.01411200
3520.00000000,10030.00000000,2742.50000000,0.70872700,3,23,0.58793500,0.02539600
3540.00000000,10010.00000000,2727.50000000,0.54007100,0,10,0.47104700,0.02358600
3540.00000000,10030.00000000,2727.50000000,0.59458500,0,10,0.53686200,0.01898700
3540.00000000,10030.00000000,2742.50000000,0.60817700,3,23,0.54736400,0.01243600
4120.00000000,10010.00000000,2727.50000000,1.02831900,-99,45,0.11202100,0.00341200
4120.00000000,10030.00000000,2727.50000000,0.68799500,-99,45,0.07793600,0.00275700
4140.00000000,10010.00000000,2727.50000000,1.40287700,-99,33,0.22175500,0.00312700
4160.00000000,10010.00000000,2727.50000000,1.68954300,-99,33,0.37281900,0.00460200
4140.00000000,10030.00000000,2727.50000000,1.19011100,-99,43,0.16940700,0.00295600
4160.00000000,10030.00000000,2727.50000000,1.59349200,-99,43,0.21721300,0.00239300
4180.00000000,10010.00000000,2727.50000000,0.95710800,-99,33,0.33591200,0.00554400
4200.00000000,10010.00000000,2727.50000000,0.85804900,-99,23,0.49540700,0.00590800
4180.00000000,10030.00000000,2727.50000000,0.90108500,-99,33,0.17303200,0.00165400
4200.00000000,10030.00000000,2727.50000000,0.56174500,-99,33,0.26609400,0.00289600
4220.00000000,10010.00000000,2727.50000000,0.57919800,-99,23,0.41410000,0.00147700
4220.00000000,10030.00000000,2727.50000000,0.61353600,-99,23,0.43542000,0.00137900
3480.00000000,10050.00000000,2742.50000000,0.63543500,0,10,0.09424600,0.00600000
3500.00000000,10050.00000000,2727.50000000,0.26887000,0,10,0.16988800,0.02135300
3520.00000000,10050.00000000,2727.50000000,0.50901900,0,10,0.43475000,0.02023200
3500.00000000,10070.00000000,2727.50000000,0.75254900,0,10,0.49316200,0.02200400
3520.00000000,10070.00000000,2727.50000000,0.59882000,0,10,0.52064000,0.02572300
3500.00000000,10050.00000000,2742.50000000,0.40174200,3,23,0.27063600,0.01432600
3520.00000000,10050.00000000,2742.50000000,0.49378100,3,23,0.36779500,0.01891000
3500.00000000,10070.00000000,2742.50000000,0.56457300,0,10,0.37955000,0.01017700
3520.00000000,10070.00000000,2742.50000000,0.54006200,3,23,0.46591900,0.02678900
3540.00000000,10050.00000000,2727.50000000,0.72982600,32,23,0.63545400,0.02813300
3540.00000000,10070.00000000,2727.50000000,0.55411000,32,23,0.48027200,0.02760200
3540.00000000,10050.00000000,2742.50000000,1.03682600,3,23,0.93864600,0.02273400
3540.00000000,10070.00000000,2742.50000000,0.69880100,3,23,0.61650000,0.01626400
4140.00000000,10050.00000000,2727.50000000,1.11926100,-99,43,0.14005500,0.00401300
4160.00000000,10050.00000000,2727.50000000,1.57394500,-99,33,0.23166900,0.00294900
4160.00000000,10070.00000000,2727.50000000,1.57188900,-99,33,0.39632900,0.00137000
4180.00000000,10050.00000000,2727.50000000,0.63995400,-99,43,0.11262900,0.00110200
4200.00000000,10050.00000000,2727.50000000,0.37609900,-99,32,0.21806900,0.00269200
4180.00000000,10070.00000000,2727.50000000,0.89386600,-99,33,0.42140200,0.00100000
4200.00000000,10070.00000000,2727.50000000,0.32515800,-99,32,0.25378900,0.00308100
4220.00000000,10050.00000000,2727.50000000,0.40809900,-99,33,0.30983100,0.00182900
4220.00000000,10070.00000000,2727.50000000,0.59891800,-99,33,0.23908900,0.00208200
3520.00000000,10090.00000000,2727.50000000,0.42824400,0,10,0.37929400,0.02802100
3520.00000000,10110.00000000,2727.50000000,0.47691200,0,10,0.41186400,0.01745600
3500.00000000,10090.00000000,2742.50000000,0.66349400,0,10,0.48640700,0.01133300
3520.00000000,10090.00000000,2742.50000000,0.56314700,3,23,0.51335900,0.01877100
3500.00000000,10110.00000000,2742.50000000,0.74833800,0,10,0.64852000,0.01002700
3520.00000000,10110.00000000,2742.50000000,0.57814000,3,23,0.51292700,0.02024400
3540.00000000,10090.00000000,2727.50000000,0.53071100,32,23,0.43784200,0.02285900
3540.00000000,10110.00000000,2727.50000000,0.38487800,32,22,0.30315500,0.01245700
3540.00000000,10090.00000000,2742.50000000,0.41230900,3,23,0.34494300,0.02282700
3540.00000000,10110.00000000,2742.50000000,0.44885800,0,10,0.40239700,0.02842100
4160.00000000,10090.00000000,2727.50000000,1.59019200,-99,33,0.34297800,0.00359200
4160.00000000,10110.00000000,2727.50000000,1.25891800,-99,33,0.78158200,0.00333900
4180.00000000,10090.00000000,2727.50000000,1.17733000,-99,33,0.65138600,0.00196900
4200.00000000,10090.00000000,2727.50000000,0.44779600,-99,33,0.29749600,0.00191600
4180.00000000,10110.00000000,2727.50000000,1.18524800,-99,33,1.05092500,0.00256600
4200.00000000,10110.00000000,2727.50000000,0.22268900,-99,32,0.16719900,0.00120800
4220.00000000,10090.00000000,2727.50000000,0.35661900,-99,22,0.13069900,0.00199300
4220.00000000,10110.00000000,2727.50000000,0.20043500,-99,22,0.13777400,0.00109900
3520.00000000,10130.00000000,2727.50000000,0.56106200,0,10,0.47802400,0.01216900
3520.00000000,10150.00000000,2727.50000000,0.54602700,0,10,0.46555400,0.01154700
3500.00000000,10130.00000000,2742.50000000,0.74242900,0,10,0.64083800,0.00669900
3520.00000000,10130.00000000,2742.50000000,0.66294700,3,23,0.61016300,0.01039700
3500.00000000,10150.00000000,2742.50000000,0.82309500,0,10,0.49718000,0.01253700
3520.00000000,10150.00000000,2742.50000000,0.80259300,3,23,0.70158800,0.01291600
3540.00000000,10130.00000000,2727.50000000,0.37558700,32,22,0.31905900,0.02184400
3560.00000000,10130.00000000,2727.50000000,0.25358700,0,10,0.20547700,0.02675500
3540.00000000,10150.00000000,2727.50000000,0.41231800,32,23,0.34218600,0.02922300
3560.00000000,10150.00000000,2727.50000000,0.40702800,0,10,0.33656700,0.01396800
3540.00000000,10130.00000000,2742.50000000,0.89406400,0,10,0.84773100,0.01981400
4180.00000000,10130.00000000,2727.50000000,0.68162300,-99,33,0.60834700,0.00134500
4200.00000000,10130.00000000,2727.50000000,0.57758300,-99,43,0.49243000,0.00100000
4200.00000000,10150.00000000,2727.50000000,0.62032800,-99,43,0.39096600,0.00100000
3480.00000000,10190.00000000,2742.50000000,0.69646200,0,10,0.56262600,0.01480700
3520.00000000,10170.00000000,2727.50000000,0.83455600,0,10,0.70530900,0.01692100
3520.00000000,10190.00000000,2727.50000000,0.50413600,0,10,0.24203100,0.02110400
3500.00000000,10170.00000000,2742.50000000,0.76165900,0,10,0.26936400,0.01291700
3520.00000000,10170.00000000,2742.50000000,0.60785300,3,23,0.49280700,0.01713100
3500.00000000,10190.00000000,2742.50000000,0.93546300,0,10,0.39039300,0.01664900
3520.00000000,10190.00000000,2742.50000000,0.53444800,3,33,0.16723800,0.01057200
3540.00000000,10170.00000000,2727.50000000,0.66341400,32,23,0.53035100,0.02334500
3540.00000000,10190.00000000,2727.50000000,0.49824600,32,23,0.37688300,0.03089200
4200.00000000,10170.00000000,2727.50000000,0.84523800,-99,33,0.40015400,0.00100000
4200.00000000,10190.00000000,2727.50000000,0.88285100,-99,23,0.35697600,0.00144200
3480.00000000,10210.00000000,2742.50000000,0.34164500,0,10,0.20567900,0.00570100
3480.00000000,10230.00000000,2742.50000000,0.27278800,0,10,0.04672000,0.00943200
3500.00000000,10210.00000000,2727.50000000,0.39328300,0,10,0.05893800,0.00702400
3520.00000000,10210.00000000,2727.50000000,0.50652800,100,43,0.06773900,0.01496000
3500.00000000,10230.00000000,2727.50000000,0.39796900,100,44,0.02468800,0.01255700
3520.00000000,10230.00000000,2727.50000000,0.43172800,100,43,0.07935500,0.00823300
3500.00000000,10210.00000000,2742.50000000,0.49882800,0,10,0.30592300,0.00946200
3520.00000000,10210.00000000,2742.50000000,0.25285200,0,10,0.09225900,0.00459600
3500.00000000,10230.00000000,2742.50000000,0.19456000,1,12,0.05012100,0.00571300
3540.00000000,10210.00000000,2727.50000000,0.20187700,0,10,0.13313100,0.00534400
4200.00000000,10210.00000000,2727.50000000,1.08382100,-99,43,0.42263800,0.00521400
4200.00000000,10230.00000000,2727.50000000,0.64203300,-99,33,0.26561900,0.00380900
3460.00000000,10250.00000000,2742.50000000,1.14906500,0,10,0.18844900,0.00854400
3480.00000000,10250.00000000,2742.50000000,0.36956600,0,10,0.07086000,0.02168300
3460.00000000,10270.00000000,2742.50000000,1.01087400,0,10,0.19191600,0.01970900
3480.00000000,10270.00000000,2742.50000000,0.74276200,0,10,0.17923700,0.01010900
3500.00000000,10250.00000000,2727.50000000,0.44510000,0,10,0.03663800,0.00872300
3520.00000000,10250.00000000,2727.50000000,0.29184700,7,41,0.04899600,0.00643700
3500.00000000,10270.00000000,2727.50000000,0.37466300,0,10,0.08071300,0.00730000
3520.00000000,10270.00000000,2727.50000000,0.29634700,2,32,0.10146500,0.01156200
3500.00000000,10250.00000000,2742.50000000,0.20963300,1,22,0.08395800,0.00880200
3500.00000000,10270.00000000,2742.50000000,0.40429300,2,33,0.22656900,0.00761600
4200.00000000,10250.00000000,2727.50000000,0.54024100,-99,45,0.05164900,0.00367100
4200.00000000,10270.00000000,2727.50000000,0.56613800,-99,45,0.04180700,0.00378800
3460.00000000,10290.00000000,2742.50000000,0.53895500,0,10,0.16694100,0.03872000
3480.00000000,10290.00000000,2742.50000000,0.53068900,0,10,0.28382100,0.01763900
3460.00000000,10310.00000000,2742.50000000,0.77295000,0,10,0.38857000,0.01683100
3480.00000000,10310.00000000,2742.50000000,0.63877700,0,10,0.50625400,0.02160500
3500.00000000,10290.00000000,2727.50000000,0.44799500,0,10,0.09400800,0.00601100
3520.00000000,10290.00000000,2727.50000000,0.18129400,0,10,0.13408200,0.00701500
3500.00000000,10310.00000000,2727.50000000,0.82659800,0,10,0.16762100,0.00713500
3500.00000000,10290.00000000,2742.50000000,0.52131600,0,10,0.27978300,0.01073300
4200.00000000,10290.00000000,2727.50000000,0.60374000,-99,43,0.10733600,0.00673800
3440.00000000,10350.00000000,2742.50000000,0.16089600,0,10,0.06740600,0.00592100
3480.00000000,10330.00000000,2727.50000000,0.47698900,0,10,0.35568700,0.02444100
3480.00000000,10350.00000000,2727.50000000,0.61622700,0,10,0.44302600,0.02175100
3460.00000000,10330.00000000,2742.50000000,0.33726800,0,10,0.15658600,0.01429600
3480.00000000,10330.00000000,2742.50000000,0.44297900,0,10,0.35743500,0.03112100
3460.00000000,10350.00000000,2742.50000000,0.21279800,0,10,0.09080000,0.01553900
3480.00000000,10350.00000000,2742.50000000,0.20646600,0,10,0.13841400,0.01004800
3500.00000000,10330.00000000,2727.50000000,0.39652600,0,10,0.11033600,0.00750900
3500.00000000,10350.00000000,2727.50000000,0.37179000,0,10,0.27464200,0.00861100
3440.00000000,10370.00000000,2742.50000000,0.18147600,0,10,0.10625300,0.00596900
3440.00000000,10390.00000000,2742.50000000,0.20754400,0,10,0.09759900,0.00449800
3480.00000000,10370.00000000,2727.50000000,0.63982100,0,10,0.40943700,0.03712500
3460.00000000,10370.00000000,2742.50000000,0.13993300,0,10,0.06583500,0.00443400
3480.00000000,10370.00000000,2742.50000000,0.22738300,1,22,0.09277700,0.00561200
3460.00000000,10390.00000000,2742.50000000,0.23027500,0,10,0.15452600,0.00549900
3480.00000000,10390.00000000,2742.50000000,0.18257200,1,12,0.12246900,0.00939100
3440.00000000,10410.00000000,2742.50000000,0.17296400,0,10,0.11411000,0.01109800
3440.00000000,10430.00000000,2742.50000000,0.22621800,0,10,0.17424300,0.00599900
3480.00000000,10430.00000000,2727.50000000,0.62999900,0,10,0.54418500,0.06045300
3460.00000000,10410.00000000,2742.50000000,0.20250500,0,10,0.12365300,0.00806900
3480.00000000,10410.00000000,2742.50000000,0.23161700,3,22,0.15056400,0.00523900
3460.00000000,10430.00000000,2742.50000000,0.20338500,0,10,0.12467900,0.00447700
3480.00000000,10430.00000000,2742.50000000,0.55335000,3,23,0.48579300,0.02219200
3500.00000000,10430.00000000,2727.50000000,0.64386900,0,10,0.60291600,0.02011200
3440.00000000,10450.00000000,2742.50000000,0.25571800,0,10,0.19287500,0.00426400
3440.00000000,10470.00000000,2742.50000000,0.32769000,0,10,0.23238700,0.00460700
3460.00000000,10450.00000000,2727.50000000,0.30693300,0,10,0.23906600,0.00766100
3480.00000000,10450.00000000,2727.50000000,0.69016500,0,10,0.58886400,0.04222600
3460.00000000,10470.00000000,2727.50000000,0.23187900,0,10,0.14043000,0.01709100
3480.00000000,10470.00000000,2727.50000000,0.69773000,0,10,0.62419300,0.02386700
3460.00000000,10450.00000000,2742.50000000,0.43631400,0,10,0.29411600,0.01351000
3480.00000000,10450.00000000,2742.50000000,0.34614600,3,22,0.26652200,0.03198000
3460.00000000,10470.00000000,2742.50000000,0.31130100,3,22,0.23204800,0.00484800
3480.00000000,10470.00000000,2742.50000000,0.30623400,3,22,0.25049500,0.00745400
3500.00000000,10450.00000000,2727.50000000,0.43106800,0,10,0.37285500,0.02417800
3500.00000000,10470.00000000,2727.50000000,0.57939500,0,10,0.50930200,0.00881800
3500.00000000,10470.00000000,2742.50000000,0.56388200,-99,23,0.48085400,0.00807800
3420.00000000,10490.00000000,2742.50000000,0.43321700,0,10,0.35608400,0.00490900
3440.00000000,10490.00000000,2742.50000000,0.39012400,0,10,0.31357400,0.00403100
3420.00000000,10510.00000000,2742.50000000,0.48638600,0,10,0.44190400,0.00444900
3440.00000000,10510.00000000,2742.50000000,0.33519100,0,10,0.26737200,0.00726000
3460.00000000,10490.00000000,2727.50000000,0.26833600,0,10,0.20429500,0.00996000
3480.00000000,10490.00000000,2727.50000000,0.26379300,0,10,0.20629900,0.02003600
3480.00000000,10510.00000000,2727.50000000,0.29912400,0,10,0.25184100,0.04545800
3460.00000000,10490.00000000,2742.50000000,0.36307400,3,22,0.32163800,0.00655200
3480.00000000,10490.00000000,2742.50000000,0.34362600,3,22,0.30666900,0.01242400
3460.00000000,10510.00000000,2742.50000000,0.48047400,0,10,0.43951100,0.00753100
3480.00000000,10510.00000000,2742.50000000,0.50579400,3,23,0.48110800,0.01861700
3500.00000000,10490.00000000,2727.50000000,0.32440800,32,22,0.23173200,0.00561800
3520.00000000,10490.00000000,2727.50000000,0.24300500,32,22,0.10214000,0.00536800
3500.00000000,10510.00000000,2727.50000000,0.25315900,32,22,0.18726800,0.00773800
3520.00000000,10510.00000000,2727.50000000,0.20914300,0,10,0.09202000,0.00619200
3500.00000000,10490.00000000,2742.50000000,0.80046700,0,10,0.73232100,0.01028800
3500.00000000,10510.00000000,2742.50000000,0.48130800,0,10,0.45103000,0.04298300
3420.00000000,10530.00000000,2742.50000000,0.45052100,0,10,0.40528700,0.00535700
3440.00000000,10530.00000000,2742.50000000,0.31038400,0,10,0.21960600,0.00638100
3420.00000000,10550.00000000,2742.50000000,0.35787100,0,10,0.30403700,0.00734800
3440.00000000,10550.00000000,2742.50000000,0.30196400,0,10,0.20999600,0.00695800
3480.00000000,10530.00000000,2727.50000000,0.49438100,0,10,0.42928000,0.03219400
3480.00000000,10550.00000000,2727.50000000,0.36775100,0,10,0.31130700,0.01417100
3460.00000000,10530.00000000,2742.50000000,0.30146100,0,10,0.25199800,0.00598300
3480.00000000,10530.00000000,2742.50000000,0.47924700,3,23,0.45703900,0.02207000
3460.00000000,10550.00000000,2742.50000000,0.38295200,0,10,0.32550700,0.02149400
3480.00000000,10550.00000000,2742.50000000,0.30810300,3,22,0.27879400,0.00877700
3500.00000000,10530.00000000,2727.50000000,0.26669200,32,22,0.22283500,0.00896800
3520.00000000,10530.00000000,2727.50000000,0.27786400,0,10,0.18815500,0.01451900
3500.00000000,10550.00000000,2727.50000000,0.26820200,1,22,0.22560900,0.00823900
3520.00000000,10550.00000000,2727.50000000,0.32566500,32,32,0.25925600,0.01536500
3500.00000000,10530.00000000,2742.50000000,0.34607800,3,22,0.31329700,0.05055000
3500.00000000,10550.00000000,2742.50000000,0.35887100,3,22,0.32204000,0.00900300
3440.00000000,10590.00000000,2742.50000000,0.36551100,0,10,0.31344000,0.00709900
3480.00000000,10570.00000000,2727.50000000,0.60877300,0,10,0.52907300,0.01979900
3480.00000000,10590.00000000,2727.50000000,0.42251100,0,10,0.35002700,0.00926200
3460.00000000,10570.00000000,2742.50000000,0.33961500,0,10,0.28146500,0.02381900
3480.00000000,10570.00000000,2742.50000000,0.42237500,3,23,0.34203300,0.01920800
3460.00000000,10590.00000000,2742.50000000,0.49227600,0,10,0.44392500,0.01702900
3480.00000000,10590.00000000,2742.50000000,0.67690100,3,23,0.61813400,0.01637300
3500.00000000,10570.00000000,2727.50000000,0.23646800,32,22,0.18618200,0.00827500
3520.00000000,10570.00000000,2727.50000000,0.17630300,1,12,0.12603200,0.04471900
3500.00000000,10590.00000000,2727.50000000,0.23297400,0,10,0.18677900,0.00767800
3520.00000000,10590.00000000,2727.50000000,0.17886000,1,12,0.12505900,0.02103700
3500.00000000,10570.00000000,2742.50000000,0.42579400,3,23,0.36065600,0.00796300
3500.00000000,10590.00000000,2742.50000000,0.36291200,3,22,0.30569700,0.00623300
3520.00000000,10590.00000000,2742.50000000,0.21373500,3,22,0.14958300,0.00452700
3540.00000000,10590.00000000,2727.50000000,0.26090600,0,10,0.21625800,0.06473000
4060.00000000,10590.00000000,2727.50000000,0.57345600,-99,23,0.50956800,0.02798400
4160.00000000,10590.00000000,2727.50000000,0.53310000,-99,45,0.05120200,0.00277200
3480.00000000,10610.00000000,2727.50000000,0.47744900,0,10,0.41624500,0.01040300
3460.00000000,10610.00000000,2742.50000000,0.53612900,0,10,0.47972300,0.01998500
3480.00000000,10610.00000000,2742.50000000,0.61792200,0,10,0.56950500,0.01420600
3480.00000000,10630.00000000,2742.50000000,0.55744200,0,10,0.52303600,0.00970700
3500.00000000,10610.00000000,2727.50000000,0.35756400,0,10,0.31679200,0.00556200
3520.00000000,10610.00000000,2727.50000000,0.21182900,1,22,0.15000100,0.01037900
3500.00000000,10630.00000000,2727.50000000,0.63180800,0,10,0.56815700,0.01787200
3520.00000000,10630.00000000,2727.50000000,0.47288900,1,23,0.41353800,0.02820500
3500.00000000,10610.00000000,2742.50000000,0.36647800,1,22,0.29533800,0.00575700
3520.00000000,10610.00000000,2742.50000000,0.30584200,3,22,0.21935500,0.00496100
3500.00000000,10630.00000000,2742.50000000,0.60446100,3,23,0.52855400,0.01912000
3520.00000000,10630.00000000,2742.50000000,0.51032200,3,23,0.42831600,0.01772900
3540.00000000,10610.00000000,2727.50000000,0.30872200,1,22,0.26113800,0.05476300
3540.00000000,10630.00000000,2727.50000000,0.40600400,32,23,0.35488300,0.05055100
3540.00000000,10630.00000000,2742.50000000,0.42449900,3,23,0.33608500,0.04934200
4080.00000000,10610.00000000,2727.50000000,0.64727800,-99,33,0.17659600,0.00761000
4080.00000000,10630.00000000,2727.50000000,0.66257800,32,23,0.42660200,0.01127700
4160.00000000,10610.00000000,2727.50000000,0.43743000,6,43,0.05782600,0.00198600
4160.00000000,10630.00000000,2727.50000000,0.34111600,6,43,0.05512900,0.00246600
4200.00000000,10610.00000000,2742.50000000,0.34462700,-99,22,0.11033900,0.00164700
3480.00000000,10650.00000000,2727.50000000,0.96838200,0,10,0.61656200,0.01714900
3480.00000000,10650.00000000,2742.50000000,0.81249900,0,10,0.76350200,0.02934100
3480.00000000,10670.00000000,2742.50000000,0.55556500,0,10,0.51569700,0.02261700
3500.00000000,10650.00000000,2727.50000000,0.54187900,0,10,0.47461800,0.01588600
3520.00000000,10650.00000000,2727.50000000,0.57768400,0,10,0.52714600,0.02891600
3520.00000000,10670.00000000,2727.50000000,0.52566600,0,10,0.43873800,0.00979400
3500.00000000,10650.00000000,2742.50000000,0.63966300,0,10,0.56234500,0.01734000
3520.00000000,10650.00000000,2742.50000000,0.67386100,3,23,0.59088500,0.03282500
3500.00000000,10670.00000000,2742.50000000,0.42736400,0,10,0.36381200,0.01811800
3520.00000000,10670.00000000,2742.50000000,0.65559400,3,23,0.58732100,0.03610200
3540.00000000,10650.00000000,2727.50000000,0.36909500,1,22,0.30798100,0.10521100
3540.00000000,10650.00000000,2742.50000000,0.59386800,3,23,0.49019200,0.05692400
3540.00000000,10670.00000000,2742.50000000,0.75511100,3,23,0.69905500,0.02895800
4080.00000000,10650.00000000,2727.50000000,0.46115100,32,33,0.36849000,0.00586800
4100.00000000,10650.00000000,2727.50000000,0.47094100,32,23,0.37794900,0.00747700
4120.00000000,10650.00000000,2727.50000000,0.37338700,2,32,0.11816800,0.01081700
4100.00000000,10670.00000000,2727.50000000,0.26490700,32,22,0.17420600,0.00268000
4120.00000000,10670.00000000,2727.50000000,0.37786600,1,32,0.19037600,0.00725000
4140.00000000,10650.00000000,2727.50000000,0.37954000,6,43,0.07577900,0.00446100
4140.00000000,10670.00000000,2727.50000000,0.58847200,6,43,0.10679200,0.00373900
3460.00000000,10690.00000000,2742.50000000,0.38650800,0,10,0.04089400,0.00678300
3480.00000000,10690.00000000,2742.50000000,0.50406700,0,10,0.08981000,0.01812500
3460.00000000,10710.00000000,2742.50000000,0.58051900,0,10,0.08096600,0.01247700
3480.00000000,10710.00000000,2742.50000000,0.43601600,0,10,0.04825800,0.02100300
3520.00000000,10690.00000000,2727.50000000,0.56895300,0,10,0.32505500,0.02241600
3520.00000000,10710.00000000,2727.50000000,0.87611700,0,10,0.28432000,0.05285200
3500.00000000,10690.00000000,2742.50000000,0.38705600,0,10,0.32287700,0.02223600
3520.00000000,10690.00000000,2742.50000000,0.75110800,3,23,0.67605400,0.02889000
3500.00000000,10710.00000000,2742.50000000,0.26539700,0,10,0.15671100,0.01601300
3520.00000000,10710.00000000,2742.50000000,0.54368400,0,10,0.44901000,0.03024000
3560.00000000,10690.00000000,2727.50000000,0.57345800,32,23,0.49897500,0.02051600
3540.00000000,10710.00000000,2727.50000000,0.70598400,0,10,0.57231200,0.02276800
3560.00000000,10710.00000000,2727.50000000,0.62881600,32,23,0.57642500,0.01494700
3540.00000000,10690.00000000,2742.50000000,0.60341900,3,23,0.53948400,0.02622300
3540.00000000,10710.00000000,2742.50000000,0.61014700,3,23,0.51069400,0.02180400
3560.00000000,10710.00000000,2742.50000000,0.61682700,0,10,0.51954200,0.01582800
4080.00000000,10690.00000000,2727.50000000,0.50191000,-99,23,0.39937100,0.01576400
4080.00000000,10710.00000000,2727.50000000,0.64244500,-99,33,0.14856400,0.01880200
4100.00000000,10690.00000000,2727.50000000,0.26106900,8,41,0.14572100,0.00783300
4120.00000000,10690.00000000,2727.50000000,0.17404900,8,41,0.08436300,0.00369800
4100.00000000,10710.00000000,2727.50000000,0.46792900,8,43,0.24333700,0.00725600
4120.00000000,10710.00000000,2727.50000000,0.33325600,2,32,0.08505400,0.00258000
4140.00000000,10690.00000000,2727.50000000,0.44519600,8,43,0.07849100,0.00445100
4140.00000000,10710.00000000,2727.50000000,0.34928800,6,43,0.05266900,0.00307500
3520.00000000,10730.00000000,2727.50000000,0.66744400,0,10,0.09883800,0.02832300
3500.00000000,10730.00000000,2742.50000000,0.11734700,0,10,0.04653600,0.00799400
3520.00000000,10730.00000000,2742.50000000,0.46510600,0,10,0.14997300,0.03170500
3500.00000000,10750.00000000,2742.50000000,0.17749700,0,10,0.09053700,0.00828700
3520.00000000,10750.00000000,2742.50000000,0.37198000,0,10,0.09667700,0.01481600
3540.00000000,10730.00000000,2727.50000000,0.63056400,0,10,0.54366200,0.01732300
3560.00000000,10730.00000000,2727.50000000,0.57205400,0,10,0.50910300,0.03818900
3540.00000000,10750.00000000,2727.50000000,0.70772800,0,10,0.13353400,0.02956400
3560.00000000,10750.00000000,2727.50000000,0.72326300,0,10,0.67040700,0.03098600
3540.00000000,10730.00000000,2742.50000000,0.46629200,3,23,0.33974900,0.02526300
3560.00000000,10730.00000000,2742.50000000,0.62168500,3,23,0.53159200,0.01379100
3540.00000000,10750.00000000,2742.50000000,0.49179100,0,10,0.29229000,0.03290600
3560.00000000,10750.00000000,2742.50000000,0.63546400,0,10,0.43270800,0.02255900
3580.00000000,10750.00000000,2727.50000000,0.73577400,0,10,0.68172800,0.06931900
4080.00000000,10730.00000000,2727.50000000,0.45762000,-99,43,0.06641500,0.01083000
4060.00000000,10750.00000000,2727.50000000,0.53742400,0,10,0.06887700,0.01980500
4080.00000000,10750.00000000,2727.50000000,0.49656100,7,43,0.06531200,0.01129300
4060.00000000,10730.00000000,2742.50000000,0.34764600,0,10,0.10246000,0.01618800
4100.00000000,10730.00000000,2727.50000000,0.47935200,8,43,0.08550400,0.00840500
4120.00000000,10730.00000000,2727.50000000,0.36853200,8,43,0.07102300,0.00285600
4100.00000000,10750.00000000,2727.50000000,0.59575200,8,43,0.12682900,0.00907400
4120.00000000,10750.00000000,2727.50000000,0.32896900,6,43,0.05114000,0.00446000
4140.00000000,10730.00000000,2727.50000000,0.36861000,6,43,0.05333000,0.00261700
4160.00000000,10730.00000000,2727.50000000,0.31373500,6,44,0.03127800,0.00243600
4140.00000000,10750.00000000,2727.50000000,0.42051600,6,44,0.04630700,0.00335300
4160.00000000,10750.00000000,2727.50000000,0.49278100,7,43,0.07289000,0.00333800
3480.00000000,10770.00000000,2742.50000000,0.12867900,0,10,0.06451600,0.02774000
3500.00000000,10770.00000000,2742.50000000,0.24864900,0,10,0.14422900,0.00596100
3520.00000000,10770.00000000,2742.50000000,0.59628100,0,10,0.05931100,0.00563000
3540.00000000,10770.00000000,2742.50000000,0.54632400,0,10,0.08209800,0.02312600
3560.00000000,10770.00000000,2742.50000000,0.28007900,0,10,0.14172100,0.03390000
3560.00000000,10790.00000000,2742.50000000,0.75515200,0,10,0.49067500,0.02093600
3580.00000000,10770.00000000,2727.50000000,0.52569500,0,10,0.39174700,0.02948800
4060.00000000,10770.00000000,2727.50000000,0.46559300,7,45,0.03823500,0.01844500
4080.00000000,10770.00000000,2727.50000000,0.45794700,7,45,0.05175600,0.01636400
4060.00000000,10790.00000000,2727.50000000,0.47267300,7,45,0.03873400,0.01575300
4080.00000000,10790.00000000,2727.50000000,0.49475500,2,45,0.05153700,0.02431100
4100.00000000,10770.00000000,2727.50000000,0.70182500,8,43,0.14521300,0.01780300
4120.00000000,10770.00000000,2727.50000000,0.53233400,8,43,0.06806600,0.01077900
4100.00000000,10790.00000000,2727.50000000,0.58841200,7,45,0.05209700,0.01126300
4120.00000000,10790.00000000,2727.50000000,0.76672700,8,43,0.09473300,0.01814200
4140.00000000,10770.00000000,2727.50000000,0.26199900,6,41,0.04328300,0.00606900
4160.00000000,10770.00000000,2727.50000000,0.47563300,1,23,0.07855400,0.00355500
4140.00000000,10790.00000000,2727.50000000,0.19929600,1,41,0.07028300,0.00436800
4160.00000000,10790.00000000,2727.50000000,0.25487000,8,41,0.11722600,0.00360400
4180.00000000,10770.00000000,2742.50000000,0.95595500,0,10,0.89423800,0.00218600
3560.00000000,10810.00000000,2727.50000000,0.66920900,0,10,0.08346500,0.01100900
3560.00000000,10830.00000000,2727.50000000,0.34448400,0,10,0.08692300,0.00782400
3560.00000000,10810.00000000,2742.50000000,0.36099300,0,10,0.18481000,0.01169900
3540.00000000,10830.00000000,2742.50000000,0.21721900,0,10,0.13316600,0.02929800
3560.00000000,10830.00000000,2742.50000000,0.36070500,0,10,0.11967000,0.00888000
3580.00000000,10810.00000000,2727.50000000,1.00876300,0,10,0.34976400,0.04232700
3580.00000000,10830.00000000,2727.50000000,0.44311900,0,10,0.13683600,0.04228600
