xcentre,ycentre,zcentre,cut_gc,zmin_gc,oretype_gc,cus_gc,mot_gc
4040.00000000,11110.00000000,2667.50000000,0.80,6.0,45,0.047,0.017,
4020.00000000,11090.00000000,2682.50000000,0.47,8.0,45,0.036,0.012,
4040.00000000,11090.00000000,2682.50000000,0.45,6.0,42,0.029,0.0073,
4020.00000000,11110.00000000,2682.50000000,0.37,6.0,42,0.034,0.011,
4040.00000000,11110.00000000,2682.50000000,0.44,6.0,42,0.043,0.0076,
4060.00000000,11090.00000000,2667.50000000,0.38,6.0,42,0.024,0.0060,
4080.00000000,11090.00000000,2667.50000000,0.57,6.0,42,0.033,0.0074,
4060.00000000,11110.00000000,2667.50000000,0.37,6.0,42,0.026,0.010,
4060.00000000,11090.00000000,2682.50000000,0.44,6.0,42,0.023,0.011,
4080.00000000,11090.00000000,2682.50000000,0.48,6.0,42,0.022,0.015,
4060.00000000,11110.00000000,2682.50000000,0.33,6.0,42,0.020,0.0055,
4080.00000000,11110.00000000,2682.50000000,0.47,6.0,45,0.025,0.017,
3760.00000000,11130.00000000,2667.50000000,0.56,10.0,0.042,0.0044,
3760.00000000,11150.00000000,2667.50000000,0.80,10.0,0.078,0.0052,
3740.00000000,11130.00000000,2682.50000000,0.67,10.0,0.041,0.0057,
3760.00000000,11130.00000000,2682.50000000,1.0,10.0,0.044,0.0072,
3740.00000000,11150.00000000,2682.50000000,0.91,10.0,0.14,0.0079,
3760.00000000,11150.00000000,2682.50000000,0.62,10.0,0.082,0.0054,
3780.00000000,11130.00000000,2667.50000000,0.62,6.0,45,0.046,0.0058,
3800.00000000,11130.00000000,2667.50000000,0.65,6.0,45,0.056,0.0046,
3780.00000000,11150.00000000,2667.50000000,0.93,10.0,0.062,0.0068,
3800.00000000,11150.00000000,2667.50000000,0.55,6.0,45,0.064,0.0055,
3780.00000000,11130.00000000,2682.50000000,0.59,6.0,45,0.042,0.0032,
3800.00000000,11130.00000000,2682.50000000,0.45,6.0,43,0.055,0.0036,
3780.00000000,11150.00000000,2682.50000000,0.68,6.0,45,0.049,0.0034,
3800.00000000,11150.00000000,2682.50000000,0.63,6.0,43,0.084,0.0035,
3820.00000000,11130.00000000,2667.50000000,0.97,7.0,45,0.084,0.0030,
3840.00000000,11130.00000000,2667.50000000,0.47,6.0,45,0.054,0.0033,
3820.00000000,11150.00000000,2667.50000000,0.43,6.0,43,0.054,
3840.00000000,11150.00000000,2667.50000000,0.45,6.0,44,0.028,
3820.00000000,11130.00000000,2682.50000000,1.3,6.0,45,0.062,0.0044,
3840.00000000,11130.00000000,2682.50000000,0.59,6.0,45,0.024,0.0044,
3820.00000000,11150.00000000,2682.50000000,0.44,8.0,43,0.065,0.0040,
3840.00000000,11150.00000000,2682.50000000,0.49,6.0,45,0.023,0.0064,
3860.00000000,11130.00000000,2667.50000000,0.66,6.0,42,0.033,0.0036,
3880.00000000,11130.00000000,2667.50000000,0.59,6.0,45,0.031,0.0037,
3860.00000000,11150.00000000,2667.50000000,0.79,6.0,45,0.032,0.0032,
3880.00000000,11150.00000000,2667.50000000,0.58,6.0,45,0.022,0.0036,
3860.00000000,11130.00000000,2682.50000000,0.53,6.0,45,0.025,0.0046,
3880.00000000,11130.00000000,2682.50000000,0.57,6.0,45,0.031,0.0045,
3860.00000000,11150.00000000,2682.50000000,0.46,6.0,45,0.028,0.0047,
3880.00000000,11150.00000000,2682.50000000,0.59,6.0,45,0.029,0.0041,
3900.00000000,11130.00000000,2667.50000000,0.81,6.0,45,0.024,0.0075,
3920.00000000,11130.00000000,2667.50000000,0.53,6.0,45,0.039,0.023,
3900.00000000,11150.00000000,2667.50000000,0.60,6.0,45,0.026,0.0023,
3920.00000000,11150.00000000,2667.50000000,0.63,6.0,45,0.029,0.0054,
3900.00000000,11130.00000000,2682.50000000,0.77,6.0,45,0.025,0.0046,
3920.00000000,11130.00000000,2682.50000000,0.63,6.0,45,0.023,0.0052,
3900.00000000,11150.00000000,2682.50000000,0.79,6.0,45,0.025,0.0033,
3920.00000000,11150.00000000,2682.50000000,0.60,6.0,45,0.025,0.0054,
3940.00000000,11130.00000000,2667.50000000,0.41,6.0,44,0.030,0.0065,
3960.00000000,11130.00000000,2667.50000000,0.44,6.0,44,0.032,0.018,
3940.00000000,11150.00000000,2667.50000000,0.91,6.0,45,0.041,0.0087,
3960.00000000,11150.00000000,2667.50000000,0.55,6.0,45,0.035,0.012,
3940.00000000,11130.00000000,2682.50000000,0.49,7.0,45,0.029,0.0071,
3960.00000000,11130.00000000,2682.50000000,0.51,6.0,45,0.036,0.0081,
3940.00000000,11150.00000000,2682.50000000,0.57,6.0,45,0.025,0.0051,
3960.00000000,11150.00000000,2682.50000000,0.46,6.0,45,0.036,0.0065,
3980.00000000,11130.00000000,2667.50000000,0.69,6.0,45,0.033,0.0093,
4000.00000000,11130.00000000,2667.50000000,0.47,6.0,45,0.028,0.0087,
3980.00000000,11150.00000000,2667.50000000,0.66,6.0,45,0.037,0.015,
4000.00000000,11150.00000000,2667.50000000,0.73,6.0,45,0.031,0.012,
3980.00000000,11130.00000000,2682.50000000,0.48,6.0,45,0.031,0.0080,
4000.00000000,11130.00000000,2682.50000000,0.72,6.0,42,0.027,0.013,
3980.00000000,11150.00000000,2682.50000000,0.47,6.0,45,0.031,0.018,
4000.00000000,11150.00000000,2682.50000000,0.45,6.0,44,0.027,0.014,
4020.00000000,11130.00000000,2667.50000000,0.82,6.0,42,0.061,0.020,
4040.00000000,11130.00000000,2667.50000000,0.82,8.0,42,0.090,0.020,
4020.00000000,11150.00000000,2667.50000000,0.60,6.0,42,0.028,0.0087,
4040.00000000,11150.00000000,2667.50000000,0.48,6.0,42,0.030,0.017,
4020.00000000,11130.00000000,2682.50000000,0.56,6.0,45,0.036,0.028,
4040.00000000,11130.00000000,2682.50000000,0.80,6.0,45,0.061,0.031,
4020.00000000,11150.00000000,2682.50000000,0.60,6.0,42,0.029,0.015,
4040.00000000,11150.00000000,2682.50000000,0.82,6.0,42,0.052,0.032,
4060.00000000,11130.00000000,2667.50000000,0.69,6.0,45,0.026,0.014,
4060.00000000,11150.00000000,2667.50000000,0.59,100,42,0.024,0.011,
4060.00000000,11130.00000000,2682.50000000,0.49,6.0,42,0.026,0.0072,
4080.00000000,11130.00000000,2682.50000000,0.40,6.0,42,0.024,0.012,
4060.00000000,11150.00000000,2682.50000000,0.65,6.0,42,0.029,0.012,
3760.00000000,11190.00000000,2682.50000000,0.92,10.0,0.083,0.0083,
3780.00000000,11170.00000000,2667.50000000,0.61,10.0,0.075,0.0054,
3800.00000000,11170.00000000,2667.50000000,0.68,7.0,45,0.074,0.0038,
3780.00000000,11190.00000000,2667.50000000,1.0,10.0,0.099,0.0061,
3800.00000000,11190.00000000,2667.50000000,0.63,8.0,45,0.075,0.0037,
3780.00000000,11170.00000000,2682.50000000,0.81,8.0,43,0.12,0.0062,
3800.00000000,11170.00000000,2682.50000000,0.59,6.0,43,0.073,0.0055,
3780.00000000,11190.00000000,2682.50000000,0.55,8.0,43,0.069,0.0051,
3800.00000000,11190.00000000,2682.50000000,0.44,8.0,43,0.064,0.0084,
3820.00000000,11170.00000000,2667.50000000,0.41,6.0,44,0.035,0.0034,
3840.00000000,11170.00000000,2667.50000000,0.52,6.0,45,0.036,0.0030,
3820.00000000,11190.00000000,2667.50000000,0.35,6.0,43,0.043,0.0030,
3840.00000000,11190.00000000,2667.50000000,0.45,6.0,44,0.037,0.0038,
3820.00000000,11170.00000000,2682.50000000,0.56,6.0,43,0.075,0.0054,
3840.00000000,11170.00000000,2682.50000000,0.75,6.0,45,0.052,0.0041,
3820.00000000,11190.00000000,2682.50000000,0.48,7.0,43,0.065,0.0037,
3840.00000000,11190.00000000,2682.50000000,0.77,6.0,45,0.056,0.0042,
3860.00000000,11170.00000000,2667.50000000,0.96,6.0,45,0.047,0.0037,
3880.00000000,11170.00000000,2667.50000000,0.47,6.0,45,0.024,0.0059,
3860.00000000,11190.00000000,2667.50000000,0.65,6.0,45,0.041,0.0035,
3880.00000000,11190.00000000,2667.50000000,0.52,6.0,45,0.031,0.0045,
3860.00000000,11170.00000000,2682.50000000,0.52,6.0,45,0.027,0.0042,
3880.00000000,11170.00000000,2682.50000000,0.38,6.0,44,0.025,0.0048,
3860.00000000,11190.00000000,2682.50000000,0.57,6.0,45,0.032,0.0034,
3880.00000000,11190.00000000,2682.50000000,0.44,6.0,44,0.025,0.0055,
3900.00000000,11170.00000000,2667.50000000,0.77,6.0,45,0.027,0.0068,
3920.00000000,11170.00000000,2667.50000000,0.71,6.0,45,0.031,0.0079,
3900.00000000,11190.00000000,2667.50000000,0.57,6.0,45,0.028,0.0061,
3920.00000000,11190.00000000,2667.50000000,0.57,6.0,45,0.037,0.0039,
3900.00000000,11170.00000000,2682.50000000,0.64,6.0,45,0.038,0.0041,
3920.00000000,11170.00000000,2682.50000000,0.60,6.0,45,0.031,0.0047,
3900.00000000,11190.00000000,2682.50000000,0.49,6.0,45,0.027,0.0044,
3920.00000000,11190.00000000,2682.50000000,0.51,6.0,45,0.034,0.0030,
3940.00000000,11170.00000000,2667.50000000,0.55,6.0,43,0.074,0.0046,
3960.00000000,11170.00000000,2667.50000000,0.51,6.0,45,0.053,0.0050,
3940.00000000,11190.00000000,2667.50000000,0.66,6.0,45,0.035,0.0037,
3960.00000000,11190.00000000,2667.50000000,0.44,6.0,44,0.026,0.0039,
3940.00000000,11170.00000000,2682.50000000,0.41,6.0,44,0.027,0.0050,
3960.00000000,11170.00000000,2682.50000000,0.43,6.0,44,0.029,0.0079,
3940.00000000,11190.00000000,2682.50000000,0.56,8.0,45,0.033,0.0060,
3960.00000000,11190.00000000,2682.50000000,0.35,6.0,44,0.025,0.0096,
3980.00000000,11170.00000000,2667.50000000,0.67,6.0,45,0.031,0.011,
4000.00000000,11170.00000000,2667.50000000,0.53,6.0,45,0.027,0.023,
3980.00000000,11190.00000000,2667.50000000,0.56,6.0,45,0.042,0.0084,
4000.00000000,11190.00000000,2667.50000000,0.60,6.0,45,0.031,0.012,
3980.00000000,11170.00000000,2682.50000000,0.46,6.0,45,0.035,0.014,
4000.00000000,11170.00000000,2682.50000000,0.54,6.0,45,0.035,0.018,
3980.00000000,11190.00000000,2682.50000000,0.46,6.0,45,0.028,0.017,
4000.00000000,11190.00000000,2682.50000000,0.52,6.0,45,0.029,0.016,
4020.00000000,11170.00000000,2667.50000000,0.69,6.0,45,0.039,0.017,
4040.00000000,11170.00000000,2667.50000000,0.59,6.0,42,0.033,0.012,
4020.00000000,11190.00000000,2667.50000000,0.56,6.0,45,0.033,0.024,
4020.00000000,11170.00000000,2682.50000000,0.53,6.0,45,0.038,0.013,
4040.00000000,11170.00000000,2682.50000000,0.66,6.0,42,0.044,0.018,
4020.00000000,11190.00000000,2682.50000000,0.56,6.0,45,0.024,0.020,
4040.00000000,11190.00000000,2682.50000000,0.51,6.0,45,0.039,0.011,
3760.00000000,11210.00000000,2682.50000000,0.84,10.0,0.042,0.0056,
3780.00000000,11210.00000000,2667.50000000,0.55,10.0,0.041,0.0025,
3800.00000000,11210.00000000,2667.50000000,0.49,10.0,0.068,0.0053,
3800.00000000,11230.00000000,2667.50000000,0.65,10.0,0.063,0.0056,
3800.00000000,11210.00000000,2682.50000000,0.40,8.0,43,0.098,0.016,
3800.00000000,11230.00000000,2682.50000000,0.69,8.0,43,0.12,0.011,
3820.00000000,11210.00000000,2667.50000000,0.43,8.0,43,0.11,0.0032,
3840.00000000,11210.00000000,2667.50000000,0.42,2.0,33,0.088,0.0030,
3820.00000000,11230.00000000,2667.50000000,0.50,2.0,33,0.19,0.0036,
3840.00000000,11230.00000000,2667.50000000,0.42,2.0,33,0.12,0.0030,
3820.00000000,11210.00000000,2682.50000000,0.36,8.0,43,0.084,0.0028,
3840.00000000,11210.00000000,2682.50000000,0.66,8.0,45,0.056,0.020,
3820.00000000,11230.00000000,2682.50000000,0.39,8.0,43,0.11,0.0029,
3840.00000000,11230.00000000,2682.50000000,0.68,7.0,45,0.078,0.011,
3860.00000000,11210.00000000,2667.50000000,0.48,6.0,45,0.043,0.0044,
3880.00000000,11210.00000000,2667.50000000,0.43,6.0,44,0.023,0.0097,
3860.00000000,11230.00000000,2667.50000000,0.61,7.0,45,0.047,0.0035,
3880.00000000,11230.00000000,2667.50000000,0.38,6.0,44,0.044,0.0083,
3860.00000000,11210.00000000,2682.50000000,0.70,6.0,45,0.057,0.0042,
3880.00000000,11210.00000000,2682.50000000,0.67,6.0,45,0.035,0.0074,
3860.00000000,11230.00000000,2682.50000000,0.49,7.0,45,0.048,0.0054,
3880.00000000,11230.00000000,2682.50000000,0.57,6.0,45,0.060,0.0045,
3900.00000000,11210.00000000,2667.50000000,0.41,6.0,44,0.024,0.0048,
3920.00000000,11210.00000000,2667.50000000,0.44,6.0,44,0.027,0.0032,
3900.00000000,11230.00000000,2667.50000000,0.66,8.0,45,0.032,0.0062,
3920.00000000,11230.00000000,2667.50000000,0.77,6.0,45,0.024,0.0049,
3900.00000000,11210.00000000,2682.50000000,0.61,6.0,45,0.035,0.0085,
3920.00000000,11210.00000000,2682.50000000,0.43,6.0,44,0.027,0.0043,
3900.00000000,11230.00000000,2682.50000000,0.58,6.0,45,0.046,0.0033,
3920.00000000,11230.00000000,2682.50000000,0.55,6.0,45,0.039,0.0035,
3940.00000000,11210.00000000,2667.50000000,0.71,6.0,45,0.039,0.0039,
3960.00000000,11210.00000000,2667.50000000,0.60,6.0,45,0.032,0.0036,
3940.00000000,11230.00000000,2667.50000000,0.60,6.0,45,0.035,0.0084,
3960.00000000,11230.00000000,2667.50000000,0.73,6.0,45,0.045,0.0073,
3940.00000000,11210.00000000,2682.50000000,0.55,6.0,45,0.035,0.0035,
3960.00000000,11210.00000000,2682.50000000,0.82,6.0,45,0.046,0.0096,
3940.00000000,11230.00000000,2682.50000000,0.72,6.0,45,0.063,0.0051,
3960.00000000,11230.00000000,2682.50000000,0.93,6.0,45,0.050,0.013,
3980.00000000,11210.00000000,2667.50000000,0.48,6.0,45,0.038,0.0072,
4000.00000000,11210.00000000,2667.50000000,0.58,8.0,45,0.049,0.011,
3980.00000000,11230.00000000,2667.50000000,0.83,6.0,45,0.037,0.0044,
4000.00000000,11230.00000000,2667.50000000,0.77,6.0,45,0.051,0.011,
3980.00000000,11210.00000000,2682.50000000,0.76,6.0,45,0.045,0.021,
4000.00000000,11210.00000000,2682.50000000,0.66,6.0,45,0.054,0.022,
3980.00000000,11230.00000000,2682.50000000,0.80,6.0,45,0.034,0.010,
4000.00000000,11230.00000000,2682.50000000,0.65,6.0,42,0.047,0.0099,
4020.00000000,11210.00000000,2667.50000000,0.64,6.0,45,0.042,0.026,
4020.00000000,11230.00000000,2667.50000000,0.45,2.0,33,0.047,0.015,
4020.00000000,11210.00000000,2682.50000000,0.59,6.0,45,0.047,0.018,
4040.00000000,11210.00000000,2682.50000000,0.35,7.0,44,0.036,0.0086,
3800.00000000,11250.00000000,2667.50000000,0.58,10.0,0.048,0.0051,
3800.00000000,11270.00000000,2667.50000000,0.46,10.0,0.053,0.0051,
3800.00000000,11250.00000000,2682.50000000,0.71,8.0,45,0.059,0.0053,
3780.00000000,11270.00000000,2682.50000000,0.55,10.0,0.042,0.0052,
3800.00000000,11270.00000000,2682.50000000,0.75,10.0,0.051,0.0075,
3820.00000000,11250.00000000,2667.50000000,0.44,2.0,33,0.071,0.0046,
3840.00000000,11250.00000000,2667.50000000,0.36,8.0,43,0.068,0.0036,
3820.00000000,11270.00000000,2667.50000000,0.44,10.0,0.039,0.010,
3840.00000000,11270.00000000,2667.50000000,0.36,8.0,43,0.050,0.0044,
3820.00000000,11250.00000000,2682.50000000,0.36,8.0,43,0.10,0.0029,
3840.00000000,11250.00000000,2682.50000000,0.34,7.0,43,0.074,0.0033,
3820.00000000,11270.00000000,2682.50000000,0.42,8.0,43,0.059,0.012,
3840.00000000,11270.00000000,2682.50000000,0.48,7.0,43,0.062,0.0036,
3860.00000000,11250.00000000,2667.50000000,0.38,6.0,43,0.050,0.0034,
3880.00000000,11250.00000000,2667.50000000,0.44,6.0,44,0.050,0.0069,
3860.00000000,11270.00000000,2667.50000000,0.36,8.0,43,0.060,0.0029,
3880.00000000,11270.00000000,2667.50000000,0.32,8.0,43,0.051,0.0070,
3860.00000000,11250.00000000,2682.50000000,0.42,7.0,44,0.048,0.0034,
3880.00000000,11250.00000000,2682.50000000,0.57,6.0,45,0.064,0.0053,
3860.00000000,11270.00000000,2682.50000000,0.50,7.0,45,0.056,0.0026,
3880.00000000,11270.00000000,2682.50000000,0.45,7.0,44,0.053,0.0034,
3900.00000000,11250.00000000,2667.50000000,0.68,8.0,45,0.060,0.0064,
3920.00000000,11250.00000000,2667.50000000,0.56,6.0,45,0.027,0.0045,
3900.00000000,11270.00000000,2667.50000000,0.41,8.0,43,0.052,0.0060,
3920.00000000,11270.00000000,2667.50000000,0.66,6.0,45,0.038,0.0063,
3900.00000000,11250.00000000,2682.50000000,0.87,7.0,45,0.078,0.0049,
3920.00000000,11250.00000000,2682.50000000,0.75,7.0,45,0.061,0.0028,
3900.00000000,11270.00000000,2682.50000000,0.68,7.0,45,0.064,0.0029,
3920.00000000,11270.00000000,2682.50000000,0.73,6.0,45,0.048,0.0041,
3940.00000000,11250.00000000,2667.50000000,0.51,6.0,45,0.028,0.0059,
3960.00000000,11250.00000000,2667.50000000,0.64,6.0,45,0.035,0.0062,
3940.00000000,11270.00000000,2667.50000000,0.51,6.0,45,0.019,0.0042,
3960.00000000,11270.00000000,2667.50000000,0.55,6.0,45,0.021,0.0054,
3940.00000000,11250.00000000,2682.50000000,0.88,6.0,45,0.033,0.0062,
3960.00000000,11250.00000000,2682.50000000,0.48,6.0,45,0.032,0.023,
3940.00000000,11270.00000000,2682.50000000,0.84,6.0,45,0.034,0.0040,
3960.00000000,11270.00000000,2682.50000000,0.56,6.0,45,0.023,0.0041,
3980.00000000,11250.00000000,2667.50000000,0.54,6.0,45,0.031,0.0049,
4000.00000000,11250.00000000,2667.50000000,0.92,6.0,45,0.038,0.0092,
3980.00000000,11270.00000000,2667.50000000,0.65,6.0,45,0.021,0.0069,
4000.00000000,11270.00000000,2667.50000000,1.1,6.0,45,0.032,0.011,
3980.00000000,11250.00000000,2682.50000000,0.77,6.0,45,0.040,0.0072,
4000.00000000,11250.00000000,2682.50000000,0.66,6.0,45,0.031,0.0069,
3980.00000000,11270.00000000,2682.50000000,0.70,6.0,45,0.027,0.0051,
4000.00000000,11270.00000000,2682.50000000,0.87,6.0,45,0.032,0.0081,
4020.00000000,11250.00000000,2667.50000000,0.50,6.0,45,0.024,0.0077,
4020.00000000,11270.00000000,2667.50000000,0.68,6.0,45,0.030,0.014,
4020.00000000,11250.00000000,2682.50000000,0.46,6.0,42,0.037,0.0086,
4020.00000000,11270.00000000,2682.50000000,0.72,6.0,45,0.036,0.010,
3800.00000000,11290.00000000,2682.50000000,0.62,10.0,0.056,0.0065,
3800.00000000,11310.00000000,2682.50000000,0.69,10.0,0.061,0.0093,
3820.00000000,11290.00000000,2667.50000000,0.62,10.0,0.080,0.0088,
3840.00000000,11290.00000000,2667.50000000,0.52,6.0,45,0.056,0.0052,
3820.00000000,11310.00000000,2667.50000000,0.59,10.0,0.065,0.0044,
3840.00000000,11310.00000000,2667.50000000,0.36,7.0,43,0.047,0.0054,
3820.00000000,11290.00000000,2682.50000000,0.61,6.0,45,0.068,0.016,
3840.00000000,11290.00000000,2682.50000000,0.55,7.0,45,0.059,0.0065,
3820.00000000,11310.00000000,2682.50000000,0.56,7.0,45,0.052,0.0096,
3840.00000000,11310.00000000,2682.50000000,0.58,8.0,45,0.057,0.014,
3860.00000000,11290.00000000,2667.50000000,0.26,6.0,41,0.030,0.0026,
3880.00000000,11290.00000000,2667.50000000,0.20,7.0,41,0.046,0.0038,
3860.00000000,11310.00000000,2667.50000000,0.31,6.0,44,0.029,0.0053,
3880.00000000,11310.00000000,2667.50000000,0.26,6.0,41,0.025,0.0072,
3860.00000000,11290.00000000,2682.50000000,0.40,8.0,44,0.026,0.0031,
3880.00000000,11290.00000000,2682.50000000,0.52,8.0,45,0.045,0.0042,
3860.00000000,11310.00000000,2682.50000000,0.38,6.0,44,0.023,0.0058,
3880.00000000,11310.00000000,2682.50000000,0.34,8.0,43,0.056,0.0055,
3900.00000000,11290.00000000,2667.50000000,0.46,8.0,45,0.030,0.0052,
3920.00000000,11290.00000000,2667.50000000,0.54,6.0,45,0.022,0.014,
3900.00000000,11310.00000000,2667.50000000,0.39,6.0,44,0.028,0.0095,
3920.00000000,11310.00000000,2667.50000000,0.48,6.0,45,0.013,0.0056,
3900.00000000,11290.00000000,2682.50000000,0.60,7.0,45,0.043,0.0066,
3920.00000000,11290.00000000,2682.50000000,0.64,6.0,45,0.027,0.0045,
3900.00000000,11310.00000000,2682.50000000,0.47,7.0,45,0.044,0.0099,
3920.00000000,11310.00000000,2682.50000000,0.81,6.0,45,0.024,0.0062,
3940.00000000,11290.00000000,2667.50000000,0.51,100,45,0.019,0.011,
3960.00000000,11290.00000000,2667.50000000,0.60,6.0,45,0.019,0.0040,
3940.00000000,11310.00000000,2667.50000000,0.38,6.0,44,0.012,0.0045,
3960.00000000,11310.00000000,2667.50000000,0.65,6.0,45,0.018,0.0045,
3940.00000000,11290.00000000,2682.50000000,0.43,6.0,44,0.022,0.0029,
3960.00000000,11290.00000000,2682.50000000,0.65,6.0,45,0.024,0.0030,
3940.00000000,11310.00000000,2682.50000000,0.52,6.0,45,0.026,0.0034,
3960.00000000,11310.00000000,2682.50000000,0.41,6.0,44,0.018,0.0034,
3980.00000000,11290.00000000,2667.50000000,0.77,6.0,45,0.021,0.0064,
4000.00000000,11290.00000000,2667.50000000,0.66,6.0,45,0.026,0.0097,
3980.00000000,11310.00000000,2667.50000000,0.63,6.0,45,0.033,0.0066,
4000.00000000,11310.00000000,2667.50000000,0.61,6.0,43,0.078,0.0076,
3980.00000000,11290.00000000,2682.50000000,0.87,6.0,45,0.030,0.0054,
4000.00000000,11290.00000000,2682.50000000,0.81,6.0,45,0.061,0.0090,
3980.00000000,11310.00000000,2682.50000000,0.49,6.0,45,0.036,0.0050,
4000.00000000,11310.00000000,2682.50000000,0.44,2.0,33,0.15,0.0068,
4020.00000000,11290.00000000,2667.50000000,0.68,6.0,45,0.040,0.0076,
4020.00000000,11310.00000000,2667.50000000,0.42,2.0,43,0.062,0.012,
4020.00000000,11290.00000000,2682.50000000,0.64,6.0,45,0.052,0.013,
4040.00000000,11290.00000000,2682.50000000,0.57,7.0,45,0.042,0.0088,
4020.00000000,11310.00000000,2682.50000000,0.57,32,23,0.26,0.018,
4040.00000000,11310.00000000,2682.50000000,0.49,8.0,43,0.18,0.014,
3800.00000000,11330.00000000,2682.50000000,0.42,10.0,0.041,0.0044,
3820.00000000,11330.00000000,2667.50000000,0.68,10.0,0.047,0.0076,
3840.00000000,11330.00000000,2667.50000000,0.66,10.0,0.050,0.0082,
3840.00000000,11350.00000000,2667.50000000,0.72,10.0,0.031,0.0065,
3820.00000000,11330.00000000,2682.50000000,0.64,10.0,0.085,0.0081,
3840.00000000,11330.00000000,2682.50000000,0.66,6.0,45,0.073,0.011,
3820.00000000,11350.00000000,2682.50000000,0.41,10.0,0.039,0.0051,
3840.00000000,11350.00000000,2682.50000000,0.47,6.0,45,0.045,
3860.00000000,11330.00000000,2667.50000000,0.31,8.0,44,0.031,0.021,
3880.00000000,11330.00000000,2667.50000000,0.32,6.0,44,0.032,0.0069,
3860.00000000,11350.00000000,2667.50000000,0.57,7.0,45,0.059,0.023,
3880.00000000,11350.00000000,2667.50000000,0.57,8.0,45,0.053,0.014,
3860.00000000,11330.00000000,2682.50000000,0.33,6.0,44,0.019,0.0058,
3880.00000000,11330.00000000,2682.50000000,0.38,6.0,44,0.036,0.0061,
3880.00000000,11350.00000000,2682.50000000,0.34,6.0,44,0.027,0.0046,
3900.00000000,11330.00000000,2667.50000000,0.37,6.0,44,0.019,0.0057,
3920.00000000,11330.00000000,2667.50000000,0.70,6.0,45,0.018,0.0035,
3900.00000000,11350.00000000,2667.50000000,0.37,6.0,44,0.022,0.0057,
3920.00000000,11350.00000000,2667.50000000,0.46,6.0,45,0.022,0.0040,
3900.00000000,11330.00000000,2682.50000000,0.33,7.0,44,0.024,0.0040,
3920.00000000,11330.00000000,2682.50000000,0.70,6.0,45,0.029,0.0046,
3900.00000000,11350.00000000,2682.50000000,0.43,6.0,44,0.032,0.0051,
3920.00000000,11350.00000000,2682.50000000,0.52,6.0,45,0.026,0.0042,
3940.00000000,11330.00000000,2667.50000000,0.47,6.0,45,0.025,0.0100,
3960.00000000,11330.00000000,2667.50000000,0.26,6.0,41,0.017,0.012,
3940.00000000,11350.00000000,2667.50000000,0.78,6.0,45,0.031,0.0073,
3960.00000000,11350.00000000,2667.50000000,0.29,6.0,41,0.021,0.011,
3940.00000000,11330.00000000,2682.50000000,0.58,6.0,45,0.017,0.0030,
3960.00000000,11330.00000000,2682.50000000,0.18,6.0,41,0.012,0.0026,
3940.00000000,11350.00000000,2682.50000000,0.53,6.0,45,0.021,0.0031,
3960.00000000,11350.00000000,2682.50000000,0.44,6.0,44,0.018,0.0029,
3980.00000000,11330.00000000,2667.50000000,0.60,6.0,45,0.033,0.0074,
4000.00000000,11330.00000000,2667.50000000,0.52,2.0,33,0.085,0.0072,
3980.00000000,11350.00000000,2667.50000000,0.78,6.0,45,0.046,0.013,
4000.00000000,11350.00000000,2667.50000000,0.67,2.0,33,0.12,0.011,
3980.00000000,11330.00000000,2682.50000000,0.39,6.0,44,0.035,0.0041,
4000.00000000,11330.00000000,2682.50000000,0.40,2.0,33,0.15,0.0067,
3980.00000000,11350.00000000,2682.50000000,0.58,6.0,45,0.038,0.0042,
4000.00000000,11350.00000000,2682.50000000,0.66,2.0,33,0.26,0.0075,
4020.00000000,11330.00000000,2667.50000000,0.43,2.0,33,0.11,0.0064,
4020.00000000,11350.00000000,2667.50000000,0.39,8.0,43,0.14,0.011,
4040.00000000,11330.00000000,2682.50000000,0.37,2.0,32,0.15,0.011,
4020.00000000,11350.00000000,2682.50000000,0.93,2.0,33,0.44,0.018,
4040.00000000,11350.00000000,2682.50000000,0.90,2.0,33,0.096,0.018,
3840.00000000,11370.00000000,2667.50000000,0.75,10.0,0.056,0.0057,
3840.00000000,11390.00000000,2667.50000000,0.70,10.0,0.066,0.0055,
3820.00000000,11370.00000000,2682.50000000,0.47,10.0,0.043,0.0035,
3840.00000000,11370.00000000,2682.50000000,0.48,7.0,45,0.053,0.0032,
3820.00000000,11390.00000000,2682.50000000,0.48,10.0,0.048,0.0045,
3860.00000000,11370.00000000,2667.50000000,0.57,7.0,45,0.067,0.011,
3880.00000000,11370.00000000,2667.50000000,0.54,8.0,45,0.054,0.024,
3860.00000000,11390.00000000,2667.50000000,0.67,10.0,0.065,0.0090,
3880.00000000,11390.00000000,2667.50000000,0.40,7.0,44,0.035,0.011,
3860.00000000,11390.00000000,2682.50000000,0.35,8.0,44,0.042,0.0045,
3880.00000000,11390.00000000,2682.50000000,0.65,6.0,45,0.073,0.011,
3900.00000000,11370.00000000,2667.50000000,0.44,6.0,44,0.028,0.0080,
3920.00000000,11370.00000000,2667.50000000,0.35,6.0,44,0.022,0.0049,
3900.00000000,11390.00000000,2667.50000000,0.38,7.0,44,0.036,0.0042,
3920.00000000,11390.00000000,2667.50000000,0.37,6.0,44,0.026,0.0042,
3900.00000000,11370.00000000,2682.50000000,0.77,6.0,45,0.058,0.0069,
3920.00000000,11370.00000000,2682.50000000,0.47,6.0,45,0.027,0.0040,
3900.00000000,11390.00000000,2682.50000000,0.40,6.0,44,0.045,0.0053,
